,t,ct:CT1:Ia_ka,ct:CT1:Ib_ka,ct:CT1:Ic_ka,ct:CT1:Pa_mw,ct:CT1:Pb_mw,ct:CT1:Pc_mw,ct:CT1:Qa_mvar,ct:CT1:Qb_mvar,ct:CT1:Qc_mvar,bus:bus1:vm_a_kv,bus:bus1:vm_b_kv,bus:bus1:vm_c_kv,ct:CT2:Ia_ka,ct:CT2:Ib_ka,ct:CT2:Ic_ka,ct:CT2:Pa_mw,ct:CT2:Pb_mw,ct:CT2:Pc_mw,ct:CT2:Qa_mvar,ct:CT2:Qb_mvar,ct:CT2:Qc_mvar,ct:CT3:Ia_ka,ct:CT3:Ib_ka,ct:CT3:Ic_ka,ct:CT3:Pa_mw,ct:CT3:Pb_mw,ct:CT3:Pc_mw,ct:CT3:Qa_mvar,ct:CT3:Qb_mvar,ct:CT3:Qc_mvar,cb:CB1:closed,cb:CB2:closed,cb:CB3:closed
48,4.8,0.31687248802136225,0.3216757550097638,0.3194496903716089,-10.085723270174983,-10.223951331973057,-10.161295975131226,-6.080184436888817,-6.166378682108019,-6.128482264141022,64.37235276548529,64.28817523892336,64.33914139256039,0.15941852236135837,0.16204362586801027,0.15753726483329225,5.074108495255996,5.149750867861803,5.011625821199194,3.058970213443698,3.107210721238695,3.021341424777585,0.15745396566558562,0.15963213421393074,0.1619124309144257,5.011614774918989,5.074200464111255,5.149670153932034,3.021214223445175,3.0591679608693805,3.10714083936349,True,True,True
49,4.9,0.32183172345259814,0.31960440802244344,0.3170257894359062,-10.22775881082123,-10.165078990324703,-10.089478489907401,-6.1708892947118335,-6.132965028802026,-6.084631400018609,64.28710453176537,64.33809859277221,64.3713397605752,0.1597095273268037,0.16199086715498245,0.1575301297919391,5.076090324229591,5.1515876427213465,5.013480283076717,3.061405568970965,3.109413748255914,3.0234238772187836,0.16212220120409354,0.15761354624775786,0.15949565964947346,5.151668486591601,5.013491347603319,5.0759982068306435,3.1094837257403714,3.023551280545614,3.061207522799328,True,True,True
50,5.0,0.31717436145917965,0.32198289356688603,0.3197543644537423,-10.092917436131799,-10.231245681592931,-10.168543358782637,-6.089256988818251,-6.175580877904859,-6.137627710574252,64.3703142284427,64.28602101112952,64.33704227841926,0.15957041729411314,0.16219836011463037,0.15768747922726156,5.0777288033988945,5.153424615996186,5.015199714182752,3.0635346727765955,3.1118478632709996,3.025849919361885,0.15760394417052206,0.15978453853645444,0.16206689061050433,5.015188632733154,5.077821065596993,5.153343644600134,3.0257223160423172,3.06373301463452,3.1117777912130262,True,True,True
51,5.1,0.3173181068015074,0.3221291663369022,0.31989946146475234,-10.096037751557311,-10.234409554112009,-10.171686705789808,-6.0940580318428355,-6.18045021493784,-6.142467112541351,64.36927687201081,64.28492541988808,64.33597317358065,0.1576753604668498,0.15985711871060798,0.16214045149477208,5.0167386528783515,5.079391501822194,5.154936955876835,3.0281079640403363,3.0661487020747824,3.1142313473349654,0.1596427463400153,0.16227205271609435,0.1577590153571945,5.0792990986788755,5.155018052289733,5.016749749912891,3.0659500678024454,3.114301512863005,3.0282357652063308,True,True,True
52,5.2,0.3152337976367683,0.31968336248457135,0.32485971791918755,-10.036102338489313,-10.161573691502044,-10.312921241824709,-6.061031770121058,-6.137035591341501,-6.233953089265091,64.41917583057408,64.3173468142504,64.25038896120756,0.15761689881838462,0.15984168124228615,0.16242985895959428,5.018051169244712,5.080786845751077,5.1564606209124095,3.0305158850604728,3.068517795670695,3.1169765446324904,0.15761689881838462,0.15984168124228615,0.16242985895959428,5.018051169244712,5.080786845751077,5.1564606209124095,3.0305158850604728,3.068517795670695,3.1169765446324904,True,True,True
53,5.3,0.3175907480768874,0.32240664386248935,0.3201747043503621,-10.101314154877315,-10.239759852739414,-10.177001938816135,-6.1041731979866505,-6.190708678970321,-6.152662688334471,64.36716953695617,64.2827010366445,64.33379953090707,0.15781081530867708,0.15999479939167624,0.16227999650339453,5.019359564209713,5.082047263717456,5.157631250468811,3.033134287418865,3.0712381190135774,3.1194002110624703,0.1597799327733875,0.16241184957105811,0.15789471323909832,5.081954590667515,5.157712589021874,5.019370688347237,3.0710389105676748,3.1194705599566346,3.0332624772718915,True,True,True
54,5.4,0.32253767081445484,0.3203046738961037,0.3177194693665938,-10.241942611856896,-10.179170181911546,-10.103466626469338,-6.1960907748711795,-6.158011874180827,-6.109480388273959,64.28157376840416,64.33269648186304,64.36610100172864,0.16247786424451985,0.15795878806240962,0.15984470228131648,5.158811842678121,5.020439794731224,5.083037967369706,3.122182414614918,3.035899898224373,3.073708870462225,0.1600598116749984,0.16234589122752943,0.15787476709035517,5.083130769178848,5.158730387180398,5.020428659099705,3.073908360255873,3.122111975956065,3.0357715178113445,True,True,True
55,5.5,0.320072599596662,0.3252564878680967,0.31561673492857867,-10.168073147420994,-10.319515345690942,-10.042514766905235,-6.153052186030441,-6.25022170526752,-6.076851059571464,64.31406995533781,64.24690399791984,64.41604315603448,0.16003629979833484,0.16262824393405217,0.1578083674642932,5.08403657371053,5.159757672845502,5.0212573834526495,3.076526093015441,3.1251108526339797,3.0384255297859526,0.1600362997983342,0.16262824393405154,0.15780836746429253,5.0840365737105015,5.159757672845475,5.021257383452621,3.076526093015441,3.1251108526339806,3.038425529785953,True,True,True
56,5.6,0.32019186152942075,0.32537811507351116,0.31573406067009796,-10.169583096372167,-10.321047056803847,-10.044003815736284,-6.1587135824874215,-6.255971690974331,-6.082442927314237,64.31296186597835,64.24572308061246,64.41497996440472,0.16009593076470902,0.16268905753675425,0.1578670303350476,5.084791548186076,5.1605235284019155,5.022001907868134,3.0793567912436277,3.127985845487082,3.0412214636570356,0.16009593076470902,0.16268905753675425,0.1578670303350476,5.084791548186076,5.1605235284019155,5.022001907868134,3.0793567912436277,3.127985845487082,3.0412214636570356,True,True,True
57,5.7,0.32549429892683673,0.3158461024309476,0.3203057554875806,-10.322243666511964,-10.045166765113922,-10.17076286518345,-6.261878759951973,-6.088187885267084,-6.164529870984803,64.24453387340243,64.41390849681552,64.3118471348289,0.16274714946342497,0.1579230512154804,0.1601528777437969,5.161121833256086,5.022583382557065,5.085381432591827,3.130939379976289,3.0440939426338467,3.0822649354927045,0.16274714946342497,0.1579230512154804,0.1601528777437969,5.161121833256086,5.022583382557065,5.085381432591827,3.130939379976289,3.0440939426338467,3.0822649354927045,True,True,True
58,5.8,0.32300848583417935,0.32077167442539006,0.3181818455382551,-10.247358796118982,-10.184548629827232,-10.108806510149773,-6.21921758121876,-6.180997801033957,-6.132287075169973,64.27698225829691,64.32819379240335,64.36174487759297,0.16271508367469914,0.158189007183585,0.16007735968251233,5.161539184288565,5.023091339338764,5.085726338482176,3.133834702009471,3.0472338824754424,3.085182306955551,0.16029340728105043,0.16258267263741225,0.1581044858603832,5.0858196118305665,5.161457290488618,5.023080171667746,3.0853828792097273,3.1337639185589556,3.047104768214863,True,True,True
59,5.9,0.3257100577286487,0.3160540654757305,0.3205171663181627,-10.323628533969355,-10.046511403749966,-10.172128857518723,-6.2741478571060245,-6.100121227777105,-6.176611083506883,64.24213384754049,64.4117436707769,64.30960080161664,0.16285502886432152,0.15802703273786237,0.1602585831590785,5.161814266984587,5.0232557018748905,5.086064428759269,3.137073928552959,3.0500606138885,3.088305541753388,0.16285502886432152,0.15802703273786237,0.1602585831590785,5.161814266984587,5.0232557018748905,5.086064428759269,3.137073928552959,3.050060613888499,3.0883055417533876,True,True,True
60,6.0,0.3161498629417246,0.32061455722553583,0.32580950401839903,-10.046692172934439,-10.172314146474685,-10.323815844163429,-6.106301438581331,-6.182867732557014,-6.280501481753865,64.41065179283518,64.3084707358085,64.24092466958828,0.15807493147086787,0.1603072786127735,0.16290475200920507,5.023346086467294,5.086157073237417,5.161907922081788,3.0531507192909406,3.091433866278783,3.140250740877207,0.15807493147086787,0.1603072786127735,0.16290475200920507,5.023346086467294,5.086157073237418,5.161907922081788,3.0531507192909406,3.091433866278783,3.140250740877207,True,True,True
61,6.1,0.32590324967613343,0.31624012882670477,0.32070632826465106,-10.32366615848813,-10.046545003144859,-10.17216738679148,-6.286995388360609,-6.112618397678363,-6.189262729356106,64.23971048201959,64.40955459894325,64.30733709967562,0.16295162483806944,0.1581200644133551,0.16035316413232822,5.1618330792441505,5.023272501572515,5.086083693395825,3.143497694180358,3.0563091988392364,3.0946313646781074,0.1629516248380688,0.15812006441335444,0.1603531641323276,5.161833079244124,5.023272501572487,5.086083693395799,3.1434976941803585,3.0563091988392364,3.0946313646781083,True,True,True
62,6.2,0.3233907215452016,0.32115078783834894,0.3185569583220848,-10.247434925792154,-10.184619806278691,-10.108878614074872,-6.244708016702334,-6.20633375333046,-6.15742727361769,64.27229669919227,64.32358345429707,64.35729350447068,0.1629076920433391,0.1583758798178835,0.1602661091623234,5.161576775416247,5.023125312059626,5.08576447913192,3.1466771127999134,3.0597277430436343,3.097829327033616,0.16048303463533742,0.1627749134097317,0.15829084916388766,5.085858150376228,5.161494494219386,5.023114134943271,3.0980309039032434,3.1466060102876505,3.0595979465848986,True,True,True
63,6.3,0.3234720029560555,0.3212314005727601,0.31863667308501425,-10.246618195841481,-10.183806974322927,-10.108072193006207,-6.251417763842675,-6.213002949146911,-6.164045197850768,64.27111659947359,64.32241993528437,64.35617146471539,0.16294865344595885,0.15841561154677086,0.16030622027950914,5.161165206069456,5.02272413780935,5.085359231121109,3.1500574602256988,3.063016666747365,3.101158489116981,0.1605233546457858,0.1628157944123852,0.15833045280946967,5.0854529897719525,5.161082836513505,5.022712961885025,3.101360303616868,3.149986282399436,3.0628867087336786,True,True,True
64,6.4,0.3261497697800194,0.3164772442705773,0.32094742073506727,-10.321197318260392,-10.044138002800068,-10.169736971250186,-6.307273870295441,-6.132346056667976,-6.209233559069505,64.23604616820731,64.40623863579354,64.30392252544907,0.16307488489001173,0.1582386221352906,0.16047371036753566,5.1605986591302,5.022069001400037,5.084868485625096,3.153636935147859,3.0661730283341253,3.1046167795348913,0.16307488489001173,0.15823862213529064,0.16047371036753566,5.1605986591302,5.022069001400037,5.084868485625096,3.153636935147859,3.0661730283341266,3.104616779534891,True,True,True
65,6.5,0.3236171079905715,0.32137530537148234,0.31877890838789585,-10.243984946567894,-10.18118767035335,-10.105473100927028,-6.265209985172521,-6.226711943521415,-6.177649092363205,64.26875158228906,64.32008532913109,64.3539217077426,0.16059532938487722,0.162888778104711,0.1584011174571325,5.084146464659344,5.159755946270702,5.021420554804321,3.108204176571369,3.1569344858671897,3.06964718813458,0.16302178374497028,0.15848653264598436,0.16037779093445256,5.1598384819086975,5.021431724082795,5.084052546122859,3.1570058086015362,3.06977745765461,3.10800190422901,True,True,True
66,6.6,0.32628474901017507,0.31660683401860557,0.3210792056173724,-10.317874501820189,-10.040901498604594,-10.16646438099394,-6.321410330037409,-6.146099911193397,-6.223156518624665,64.23359350892187,64.40401523321522,64.30164253155343,0.16314237450509428,0.15830341700930953,0.1605396028086929,5.158937250910186,5.0204507493023875,5.0832321904970605,3.160705165019035,3.0730499555970296,3.1115782593126626,0.16314237450509428,0.15830341700930953,0.1605396028086929,5.158937250910186,5.0204507493023875,5.0832321904970605,3.160705165019035,3.0730499555970296,3.1115782593126626,True,True,True
67,6.7,0.3214958737617933,0.31889797905487194,0.32373869160395785,-10.177249884069818,-10.101565331173251,-10.240025050657463,-6.240883655740655,-6.191712535986296,-6.279467566303273,64.31774594682597,64.35166950368198,64.26638552352033,0.15854594461452304,0.16043770587477818,0.16308306751901036,5.01948903343383,5.0820874547110995,5.157843537791586,3.0767666779134886,3.115076422904594,3.164188437507019,0.16294993451731407,0.1584602731834912,0.16065562922659565,5.157760850636195,5.01947787646236,5.082181512866085,3.1641169778277143,3.0766361130822495,3.115279128796802,True,True,True
68,6.8,0.32639590791784,0.3167133221061797,0.3211875181231875,-10.31322025248995,-10.036369367145376,-10.161879893250557,-6.335995806003259,-6.160291684957953,-6.237522453125703,64.2311408286499,64.40178870471179,64.29936691214976,0.16319795395892336,0.15835666105309323,0.16059375906159715,5.156610126245055,5.018184683572768,5.080939946625358,3.167997903001738,3.0801458424790855,3.118761226562961,0.16319795395892395,0.15835666105309384,0.16059375906159779,5.156610126245082,5.018184683572795,5.080939946625386,3.1679979030017376,3.080145842479086,3.11876122656296,True,True,True
69,6.9,0.321592875092067,0.31899365780788713,0.3238365209978729,-10.172004422513883,-10.096359608680649,-10.234749376539266,-6.255479287174909,-6.206197025710354,-6.294151473854063,64.31540817357275,64.34942100237288,64.26402488000296,0.16299914660736964,0.15850780708768453,0.1607041387486827,5.155103025254221,5.016890258214061,5.079563527595571,3.171514094992794,3.083834349060771,3.1225657905853765,0.15859373384360467,0.1604858507232843,0.1631323873919776,5.016901397259629,5.079469350466558,5.155185848943663,3.0839651921819486,3.122362676649418,3.171585683268521,True,True,True
70,7.0,0.3216324846845403,0.3190326727084578,0.3238764739167586,-10.168895672234878,-10.093274340934485,-10.231622506670874,-6.26292362879089,-6.213584813568996,-6.301640781070268,64.31424188432112,64.34830005919461,64.26284860240209,0.16301924640959228,0.15852718977419694,0.16072394540373208,5.15352779749101,5.015356746749775,5.078011822959748,3.175286831643611,3.0875058215073152,3.126282300096664,0.15861324362757662,0.16050548293719258,0.16315253365593602,5.015367874743879,5.077917594184721,5.153610683711138,3.087636797147112,3.126078992061511,3.175358480973437,True,True,True
71,7.1,0.32391043208570125,0.32166614687320594,0.31906578502925004,-10.228172400823437,-10.165465678589378,-10.089870217611363,-6.309221511262038,-6.270458882531041,-6.221062909586319,64.26167609103021,64.31307838775268,64.34718234146382,0.1607407766342797,0.16303633187850047,0.15854363988397369,5.076299692843749,5.1517897631098295,5.013664799917107,3.1300442145552236,3.179105588543492,3.0912221903702286,0.16316966059415147,0.15862982034058531,0.16052214514806096,5.151872707979731,5.01367591547959,5.076205417694297,3.179177296706869,3.0913532939876034,3.1298407192161446,True,True,True
72,7.2,0.3190929852893578,0.32393838562908106,0.3216938518967392,-10.086149573908513,-10.224401425811493,-10.161716794480592,-6.2286261954900946,-6.316888476096414,-6.278079891132389,64.34606861176715,64.26050814521795,64.31191847728317,0.15855715270862347,0.16075462755448677,0.1630503980490124,5.011815578320382,5.074428311812471,5.1498901143987545,3.0949809120067036,3.133848959201394,3.182967752158755,0.16053583258336543,0.16318376321683378,0.15864345918638403,5.0743339955881845,5.149973113999077,5.01182668008189,3.133645283483224,3.1830395168948544,3.0951121389734664,True,True,True
73,7.3,0.31687737986573405,0.32135449350884937,0.3265684380825933,-10.01946093057079,-10.144770445692368,-10.295852316369974,-6.197429391376821,-6.275114525762646,-6.374159194225854,64.39624857985659,64.29373768328736,64.22505287673333,0.15843868993286903,0.16067724675442666,0.16328421904129867,5.009730465285397,5.072385222846186,5.1479261581849896,3.0987146956885496,3.1375572628814603,3.187079597113065,0.15843868993286903,0.16067724675442666,0.16328421904129867,5.009730465285397,5.072385222846186,5.1479261581849896,3.0987146956885496,3.1375572628814603,3.187079597113065,True,True,True
74,7.4,0.3168925944389586,0.3213700079560317,0.3265847911690348,-10.015141120780537,-10.140398630073294,-10.29141466507674,-6.205100657647161,-6.282879420974986,-6.382041581171857,64.39515109908479,64.29262824197858,64.22384942898825,0.1584462972194723,0.1606850039780089,0.1632923955845104,5.007570560390184,5.070199315036564,5.145707332538284,3.102550328823222,3.141439710487136,3.1910207905855708,0.1584462972194723,0.1606850039780089,0.1632923955845104,5.007570560390184,5.070199315036564,5.145707332538284,3.102550328823222,3.141439710487136,3.1910207905855708,True,True,True
75,7.5,0.3265950892201004,0.31690194054102916,0.3213795591747193,-10.28666225034334,-10.010515019524977,-10.135716665996092,-6.389994744569148,-6.212841038782098,-6.290714201774818,64.22265261664961,64.39405888684432,64.29152604353911,0.16329754461005205,0.1584509702705164,0.16068977958736141,5.143331125171734,5.0052575097625525,5.067858332998109,3.194997372284601,3.1064205193910754,3.145357100887435,0.16329754461005205,0.1584509702705164,0.16068977958736141,5.143331125171734,5.0052575097625525,5.067858332998109,3.194997372284601,3.1064205193910754,3.145357100887435,True,True,True
76,7.6,0.32399010258138755,0.3217450504769632,0.3191426203737025,-10.206163831735456,-10.143587025378952,-10.068156056598607,-6.348312931211704,-6.309316355822461,-6.259626912187082,64.255897879098,64.30733046371782,64.34166871545253,0.16078020315295447,0.16307644412200956,0.1585818086634018,5.065377572263179,5.1407030808032195,5.002872911455611,3.149443758982595,3.1987972045683475,3.11038747880006,0.1632099045656968,0.15866861166019003,0.16056081171234593,5.140786259472388,5.0028839445758475,5.06528314514311,3.198869172229162,3.110519151254166,3.1492394333870757,True,True,True
77,7.7,0.32398803094014034,0.32174296815238473,0.3191402619205217,-10.200831647441596,-10.138286569565446,-10.062895369671141,-6.356331310837359,-6.317286856979246,-6.267537462989683,64.25476461853728,64.3062002765933,64.34058624800868,0.16320888433686942,0.15866756068359175,0.1605596260418278,5.138100303284093,5.000269479617142,5.062636902728203,3.2029082380617195,3.114450631293773,3.153218603169839,0.16077915173853638,0.16307541276457008,0.15858063588059548,5.0627313441575765,5.138017089948373,5.000258466943007,3.1534230727756936,3.2028362256855267,3.1143188598198965,True,True,True
78,7.8,0.32397998257282484,0.321734956542951,0.31913202031473975,-10.195197347219766,-10.132685864874437,-10.05733666411416,-6.3644036859035795,-6.3253110662864716,-6.275501397950687,64.25364063261726,64.30507836365929,64.33951226699655,0.16077513395652102,0.16307137613410258,0.1585765401858424,5.059935171925294,5.135178931376171,4.997495942551124,3.1574292171974307,3.206902414084295,3.1182767867858345,0.16320485374927013,0.15866358569473757,0.16055548013065532,5.1352621752943755,4.997506933498169,5.059840721562938,3.206974468706208,3.118408652202233,3.1572246111649096,True,True,True
79,7.9,0.31911791432446457,0.32396597630264196,0.3217210343534036,-10.05148375218833,-10.189264795270798,-10.126788752323987,-6.283513267153628,-6.372524532517464,-6.3333834927425965,64.33844750459353,64.25252668679785,64.30396548930831,0.16054838342085045,0.16319782226764087,0.15865669593545612,5.056896519385644,5.132273821964124,4.994598200760414,3.161254715997265,3.211065081735472,3.1223905053773864,0.15856953090525008,0.16076815916539058,0.16306434369354994,4.994587232802784,5.056990973306773,5.132190551563673,3.1222585511571377,3.161459450782765,3.210992987365983,True,True,True
80,8.0,0.3239460348855943,0.3217012241891397,0.31909796658807943,-10.183038060238315,-10.120599276108523,-10.045340647821948,-6.3806882936743285,-6.341498612406751,-6.29156758793303,64.25142353962221,64.3028624117117,64.33739268663858,0.16075823867554126,0.16305432688291932,0.1585596192876733,5.053900767509974,5.129053999958906,4.991534332424055,3.165511015607974,3.215105146473182,3.126261428104811,0.16318780133753316,0.1586469025710882,0.1605383473018848,5.129137292728221,4.991545276149494,5.053806315397772,3.2151772780658043,3.126393465933017,3.165306159827665,True,True,True
81,8.1,0.3216755525071967,0.319072203565442,0.3239201849611265,-10.114121680818828,-10.038911563851652,-10.176521412411535,-6.349650872160043,-6.299658848607948,-6.388889383041256,64.30176988231281,64.33634853214575,64.25033194221072,0.16304133909457366,0.15854681848058444,0.16074538572489103,5.12577142757337,4.988339334974618,5.050666673823503,3.2192360776013986,3.130282678373267,3.169581139174658,0.158634218666399,0.16052538508622577,0.16317480436055726,4.988350253245577,5.050572228877153,5.125854738588152,3.130414794559031,3.1693761702350685,3.219308243866985,True,True,True
82,8.2,0.3264986990562372,0.31680411755865356,0.3212805307563593,-10.244882373242739,-9.969848543336616,-10.094554721862634,-6.447186317781613,-6.268508924083319,-6.347058994372069,64.21452845550836,64.3866229227776,64.28407580548662,0.1632493495281191,0.1584020587793273,0.16064026537818016,5.1224411866213035,4.984924271668242,5.0472773609312505,3.2235931588909463,3.1342544620418007,3.173529497186174,0.1632493495281191,0.1584020587793273,0.16064026537818016,5.1224411866213035,4.984924271668242,5.0472773609312505,3.2235931588909463,3.1342544620418007,3.173529497186174,True,True,True
83,8.3,0.32646113268536586,0.3167670909999595,0.32124295830695865,-10.237746816428265,-9.962903475828728,-10.087524541056528,-6.4555064930003425,-6.276608324621499,-6.355256604643612,64.21341356093372,64.38559927097235,64.28305806986837,0.16323056634269373,0.15838354549999048,0.16062147915349007,5.1188734082142755,4.981451737914508,5.043762270528407,3.227753246500694,3.138304162311274,3.1776283023223297,0.16323056634269373,0.15838354549999048,0.16062147915349007,5.1188734082142755,4.981451737914508,5.043762270528407,3.227753246500694,3.138304162311274,3.1776283023223297,True,True,True
84,8.4,0.31896034361710907,0.3238075076928604,0.3215636896116863,-10.017953484593603,-10.155277657178777,-10.093005570180752,-6.324098796975364,-6.4136603972151365,-6.374274602688469,64.33328712710933,64.24713383792523,64.29856298628833,0.1584912403359317,0.16068939285383907,0.16298471251886307,4.977924147618003,5.040123728451207,5.11507058776759,3.1424290993185413,3.1818749583610297,3.231713184084196,0.16046910328218597,0.1631181199520905,0.15857898231096054,5.040029336975708,5.115153928727679,4.977934982413272,3.1816696976573744,3.2317854388546574,3.142561418604824,True,True,True
85,8.5,0.3166760761655207,0.32115057617907894,0.3263684855273008,-9.948206883524195,-10.072647529322799,-10.222646913271735,-6.292862108535414,-6.371707271676424,-6.472202654634051,64.38358800738807,64.28106457417147,64.21122573556546,0.15833803808276067,0.1605752880895398,0.16318424276365073,4.97410344176213,5.036323764661432,5.1113234566359,3.1464310542676786,3.185853635838184,3.2361013273169985,0.15833803808276067,0.1605752880895398,0.16318424276365073,4.97410344176213,5.036323764661432,5.1113234566359,3.1464310542676786,3.185853635838184,3.2361013273169985,True,True,True
86,8.6,0.3188573461687652,0.32370350528268554,0.3214604603249065,-10.002637446919126,-10.139752675626097,-10.077574127977469,-6.340474785105791,-6.430257659338809,-6.390773348745082,64.33131233901639,64.24507290850578,64.29649122491458,0.1584400663860988,0.16063772899543355,0.16293243752412323,4.970312897754136,5.032418878589657,5.107250456768795,3.150567881198402,3.190112318770102,3.240073039910303,0.1604172797834517,0.16306578139140537,0.15852802799332677,5.032324549165087,5.107333797036537,4.970323671208771,3.189906903907444,3.240145340568764,3.1507003088348338,True,True,True
87,8.7,0.32625278224728,0.3165627359694669,0.3210355057196651,-10.206476779849668,-9.932468905722589,-10.05671595983186,-6.488935135872412,-6.309152113488456,-6.388194329745216,64.20909880639574,64.38162935442492,64.27913155511979,0.16312639112363933,0.15828136798473277,0.16051775285983189,5.10323838992484,4.9662344528613005,5.028357979915937,3.2444675679361508,3.1545760567441725,3.194097164872553,0.16312639112363933,0.15828136798473277,0.16051775285983189,5.10323838992484,4.9662344528613005,5.028357979915937,3.2444675679361508,3.1545760567441725,3.194097164872553,True,True,True
88,8.8,0.3213347349010124,0.3187320350709799,0.323576825767016,-10.061108399543418,-9.986294797619708,-10.123186951482934,-6.407285778579932,-6.35686465814012,-6.44686855302614,64.29447900454886,64.3293967711853,64.24307545998853,0.15846598038339735,0.1603542286240127,0.1630020202402147,4.962202261570742,5.024103243848377,5.098989461084807,3.158846134978681,3.1981510372054807,3.2485119795188817,0.16286875968321202,0.1583778064475631,0.16057481062095857,5.098906137972727,4.962191553771382,5.024197490398176,3.248439643601639,3.158713620935028,3.198356573507644,True,True,True
89,8.9,0.3208981495394227,0.326114428407828,0.3164274669536573,-10.039773522375949,-10.189280759445374,-9.915732698942922,-6.404672656351507,-6.505658145272658,-6.325433755126243,64.27726427825318,64.20703856029836,64.37972865410283,0.160449074769711,0.16305721420391361,0.15821373347682824,5.01988676118794,5.094640379722653,4.957866349471426,3.202336328175782,3.2528290726363567,3.1627168775631485,0.160449074769711,0.16305721420391361,0.15821373347682824,5.01988676118794,5.094640379722653,4.957866349471426,3.202336328175782,3.2528290726363567,3.1627168775631485,True,True,True
90,9.0,0.3185848370401409,0.32342790084301165,0.32118694177498747,-9.968970351664247,-10.105625912277766,-10.04365353700314,-6.373223558229818,-6.463447617465217,-6.423766700281021,64.32754564496663,64.24114693001096,64.2925318064958,0.15830467253121705,0.16050085211742107,0.16279389601686073,4.953582385560238,5.015482109281775,5.090060513395442,3.1668440239716684,3.2065851590129286,3.256790097988891,0.16028016450935603,0.16292705380869318,0.15839305089550085,5.015387966104156,5.090143802996141,4.953593023607846,3.2063795342587005,3.2568624584528383,3.166976602292682,True,True,True
91,9.1,0.32334524598151154,0.32110491831055776,0.31850317825387625,-10.096487094975302,-10.034570035181499,-9.959954698789366,-6.471711027113462,-6.431981242795344,-6.38137739466491,64.24021015789538,64.29158425582133,64.32664583157792,0.1604598071202175,0.16275234471944588,0.15826410127851598,5.010946588727543,5.085457239489214,4.94910219398506,3.21068653447622,3.2609521239338366,3.170896516740722,0.16288544393847046,0.15835257871391165,0.1602390769757082,5.085540506247786,4.949112795692314,5.0108525048043315,3.2610244926372975,3.1710291188615622,3.2104808779242426,True,True,True
92,9.2,0.32065134319245714,0.3258654501568825,0.31618444505550564,-10.012566846130603,-10.161667078519338,-9.88885781552467,-6.429275154310716,-6.530624821165999,-6.3497430903573004,64.27459770406017,64.20408543094817,64.37699755904296,0.160325671596227,0.16293272507843964,0.15809222252775124,5.006283423065267,5.080833539259634,4.9444289077622985,3.2146375771553033,3.265312410582946,3.174871545178595,0.160325671596227,0.16293272507843964,0.15809222252775124,5.006283423065267,5.080833539259634,4.9444289077622985,3.2146375771553033,3.265312410582946,3.174871545178595,True,True,True
93,9.3,0.32055845950589595,0.32577166480618186,0.31609299319940687,-10.003044525972966,-10.15200235808144,-9.879451776361039,-6.4374228593316705,-6.538892828523439,-6.3577938388918165,64.27374710465041,64.20314034360274,64.37612167719267,0.16027922975294812,0.1628858324030911,0.1580464965997036,5.001522262986544,5.076001179040781,4.939725888180579,3.2187114296657513,3.269446414261637,3.178896919445824,0.16027922975294812,0.1628858324030911,0.1580464965997036,5.001522262986544,5.076001179040781,4.939725888180579,3.2187114296657513,3.269446414261637,3.178896919445824,True,True,True
94,9.4,0.32567260077859334,0.3159964337194356,0.32046038482946193,-10.142118471530951,-9.86983248638693,-9.99330624503837,-6.5471242790403785,-6.365809205601724,-6.445534689703233,64.20221598401777,64.37526404279423,64.27291661138895,0.16283630038929264,0.15799821685971382,0.16023019241472694,5.071059235765421,4.934916243193412,4.996653122519133,3.273562139519997,3.1829046028006687,3.222767344851424,0.16283630038929264,0.15799821685971382,0.16023019241472694,5.071059235765421,4.934916243193412,4.996653122519133,3.273562139519997,3.1829046028006687,3.222767344851424,True,True,True
95,9.5,0.3229615760081847,0.3207241985153933,0.31812435716119214,-10.057691180213421,-9.996009330559197,-9.92168189653511,-6.504458791971008,-6.464535677795893,-6.41369200022,64.23666107991,64.2879826224078,64.32323240842324,0.16269228156319554,0.1581647401629956,0.16004846815513796,5.065998752304494,4.930093713656541,4.991598630162527,3.2775182510134386,3.187089801487289,3.2267348402878375,0.16026929949602473,0.16255946341419772,0.15807588900616398,4.991692427908755,5.065915616902484,4.930083266372413,3.2269405409571865,3.2774458763082226,3.18695715993178,True,True,True
96,9.6,0.32545894033683376,0.3157882876928389,0.32024896300228783,-10.121720450702808,-9.849980674314637,-9.97320865030842,-6.563455002892462,-6.381711875878342,-6.461628545613538,64.20043195023379,64.37360584432624,64.27131819273568,0.16272947016842038,0.15789414384642292,0.1601244815011474,5.060860225351468,4.924990337157383,4.986604325154275,3.281727501446367,3.190855937939308,3.230814272806905,0.16272947016842038,0.15789414384642292,0.1601244815011474,5.060860225351468,4.924990337157383,4.986604325154275,3.281727501446367,3.190855937939308,3.230814272806905,True,True,True
